id	group	start time	end time	duration	pressed back	attention check	age	gender	movie enthusiast	treatment1	movie order1	movie familiarity1	selection1	diversity1	variety1	similarity1	easiness1	confidence1	amount1	poster clicks1	treatment2	movie order2	movie familiarity2	selection2	diversity2	variety2	similarity2	easiness2	confidence2	amount2	poster clicks2	treatment3	movie order3	movie familiarity3	selection3	diversity3	variety3	similarity3	easiness3	confidence3	amount3	poster clicks3	comparison movie 1	comparison movie 2	comparison diversity	poster clicks comparison	decision time1	decision time2	decision time3	decision time comparison	decision time freetext	decision time ranking	decision time landing page questions	decision time demographics	discovery	interests	distraction	ranking	freetext	feedback
27619	('Group1=', 1, ', Group2=', 2, ', Group3=', 3, 'ComparisonGroup=', 1)	2022-03-31 13:53:40.410447	2022-03-31 14:01:31.502938	471,092491	False	2	36-45	male	3	Low-ILS	The Godfather: Part II, The Lord of the Rings: The Fellowship of the Ring, Se7en, Forrest Gump, The Fugitive, The Shining, The Matrix	['heard', 'never', 'heard', 'seen', 'never', 'heard', 'never']	4	4	3	4	3	3	exactly	0,0,0,0,0,0,0	Mid-ILS	Pulp Fiction, Fight Club, The Shawshank Redemption, The Empire Strikes Back, Star Wars, American Beauty, Requiem for a Dream	['never', 'heard', 'seen', 'never', 'never', 'heard', 'never']	4	4	4	3	4	3	exactly	0,0,0,0,0,0,0	High-ILS	The Sixth Sense, Schindler’s List, The Silence of the Lambs, The Godfather, Fight Club, Fargo, The Green Mile	['heard', 'never', 'heard', 'seen', 'never', 'heard', 'never']	4	3	4	3	2	3	exactly	0,0,0,0,0,0,0	The Lord of the Rings: The Fellowship of the Ring	The Shining	3	0	64,069974	35,617678	34,913138	31,502397	161,22578	24,041938	94,661657	24,899502	4	3	2	actors, year, runtime, image, title, plot, genre	my favorite movie list i select the list given. this method i use to select the movies	nice survey
68150	('Group1=', 3, ', Group2=', 2, ', Group3=', 1, 'ComparisonGroup=', 1)	2022-03-31 13:40:28.262937	2022-03-31 13:48:57.957846	509,694909	False	2	26-35	non-binary	5	High-ILS	The Sixth Sense, Schindler’s List, The Silence of the Lambs, The Godfather, Fight Club, Fargo, The Green Mile	['seen', 'heard', 'seen', 'seen', 'seen', 'never', 'seen']	4	5	5	2	3	5	more	0,0,0,0,0,0,0	Mid-ILS	Pulp Fiction, Fight Club, The Shawshank Redemption, The Empire Strikes Back, Star Wars, American Beauty, Requiem for a Dream	['seen', 'seen', 'seen', 'seen', 'seen', 'heard', 'never']	4	5	5	1	5	5	more	0,0,0,0,0,0,0	Low-ILS	The Godfather: Part II, The Lord of the Rings: The Fellowship of the Ring, Se7en, Forrest Gump, The Fugitive, The Shining, The Matrix	['seen', 'heard', 'seen', 'seen', 'seen', 'never', 'seen']	4	5	4	1	5	5	more	0,0,0,0,0,0,0	The Lord of the Rings: The Fellowship of the Ring	The Shining	1	0	67,780958	59,513632	30,549232	8,048568	224,288409	67,169242	30,520806	21,614807	5	5	3	plot	Knowledge about the diversity of the list of films is only possible if they have been watched previously, or by a quick read in the synopsis of the film, you can also classify or imagine what will become of a film by the director, as they follow their own cinematographic language.	Nice layout.
65201	('Group1=', 3, ', Group2=', 2, ', Group3=', 1, 'ComparisonGroup=', 1)	2022-03-31 13:41:56.818918	2022-03-31 13:52:17.879784	621,060866	False	2	19-25	female	4	High-ILS	The Sixth Sense, Schindler’s List, The Silence of the Lambs, The Godfather, Fight Club, Fargo, The Green Mile	['seen', 'heard', 'seen', 'seen', 'seen', 'heard', 'seen']	4	4	5	2	4	5	more	0,0,0,0,0,0,0	Mid-ILS	Pulp Fiction, Fight Club, The Shawshank Redemption, The Empire Strikes Back, Star Wars, American Beauty, Requiem for a Dream	['seen', 'seen', 'seen', 'seen', 'seen', 'seen', 'seen']	4	4	5	4	4	5	more	0,0,0,0,0,0,0	Low-ILS	The Godfather: Part II, The Lord of the Rings: The Fellowship of the Ring, Se7en, Forrest Gump, The Fugitive, The Shining, The Matrix	['seen', 'heard', 'seen', 'seen', 'seen', 'heard', 'seen']	4	4	5	4	4	5	more	0,0,0,0,0,0,0	The Lord of the Rings: The Fellowship of the Ring	The Shining	4	0	196,998217	322,661022	25,997428	4,494987	45,200445	8,936265	8,269939	8,341635	4	4	5	genre, actors, plot, title, year, runtime, image	It's the genre, actors, plot, overall ambience, feeling, these are all the things that to me determine whether the movies in a list are diverse	
8409	('Group1=', 2, ', Group2=', 1, ', Group3=', 3, 'ComparisonGroup=', 1)	2022-03-31 15:43:49.891043	2022-03-31 15:54:16.631976	626,740933	False	2	56-65	male	5	Mid-ILS	Pulp Fiction, Fight Club, The Shawshank Redemption, The Empire Strikes Back, Star Wars, American Beauty, Requiem for a Dream	['seen', 'seen', 'seen', 'seen', 'seen', 'heard', 'heard']	7	4	4	2	4	2	more	0,0,0,0,0,0,0	Low-ILS	The Godfather: Part II, The Lord of the Rings: The Fellowship of the Ring, Se7en, Forrest Gump, The Fugitive, The Shining, The Matrix	['seen', 'seen', 'heard', 'seen', 'seen', 'seen', 'seen']	7	4	4	2	4	2	more	0,0,0,0,0,0,0	High-ILS	The Sixth Sense, Schindler’s List, The Silence of the Lambs, The Godfather, Fight Club, Fargo, The Green Mile	['seen', 'seen', 'seen', 'seen', 'seen', 'heard', 'heard']	7	4	4	2	4	2	more	0,0,0,0,0,0,0	The Lord of the Rings: The Fellowship of the Ring	The Shining	1	0	148,302408	75,342865	69,927642	24,205498	194,027095	54,812638	22,324902	37,630921	4	4	2	genre, plot, actors	I analyzed the choices by genre.  I categorized some as Science Fiction, Horror, Drama, Action Adventure and Thriller.  If their were at least three of these present among the choices, I thought it was diverse.	
30240	('Group1=', 1, ', Group2=', 3, ', Group3=', 2, 'ComparisonGroup=', 1)	2022-03-31 14:39:55.914837	2022-03-31 14:53:28.513448	812,598611	False	2	26-35	male	4	Low-ILS	The Godfather: Part II, The Lord of the Rings: The Fellowship of the Ring, Se7en, Forrest Gump, The Fugitive, The Shining, The Matrix	['seen', 'seen', 'heard', 'never', 'heard', 'heard', 'seen']	6	4	5	4	5	4	exactly	0,0,0,0,0,0,0	High-ILS	The Sixth Sense, Schindler’s List, The Silence of the Lambs, The Godfather, Fight Club, Fargo, The Green Mile	['never', 'heard', 'heard', 'seen', 'heard', 'heard', 'never']	6	4	4	5	4	4	exactly	0,0,0,0,0,0,0	Mid-ILS	Pulp Fiction, Fight Club, The Shawshank Redemption, The Empire Strikes Back, Star Wars, American Beauty, Requiem for a Dream	['seen', 'seen', 'heard', 'never', 'heard', 'heard', 'seen']	6	4	4	5	5	4	exactly	0,0,0,0,0,0,0	The Lord of the Rings: The Fellowship of the Ring	The Shining	2	0	226,300275	74,40634	31,925248	16,448972	192,276058	236,076654	12,289913	22,759386	4	5	4	genre, image, title	I USED TO WATCH THE MOVIES WITH SCIENCE FICTION AND THRILLER MOVIES I GIVE THE OPINION WITH THAT CRITIRIA.	GOOD
90947	('Group1=', 1, ', Group2=', 3, ', Group3=', 2, 'ComparisonGroup=', 1)	2022-03-31 13:45:52.435011	2022-03-31 13:59:31.306363	818,871352	False	2	56-65	male	2	Low-ILS	The Godfather: Part II, The Lord of the Rings: The Fellowship of the Ring, Se7en, Forrest Gump, The Fugitive, The Shining, The Matrix	['seen', 'heard', 'heard', 'seen', 'seen', 'heard', 'heard']	7	4	4	2	4	4	more	0,0,0,0,0,0,0	High-ILS	The Sixth Sense, Schindler’s List, The Silence of the Lambs, The Godfather, Fight Club, Fargo, The Green Mile	['heard', 'seen', 'heard', 'seen', 'heard', 'seen', 'seen']	7	2	2	4	2	3	none	0,0,0,0,0,0,0	Mid-ILS	Pulp Fiction, Fight Club, The Shawshank Redemption, The Empire Strikes Back, Star Wars, American Beauty, Requiem for a Dream	['seen', 'heard', 'heard', 'seen', 'seen', 'heard', 'heard']	7	4	3	3	4	5	more	0,0,0,0,0,0,0	The Lord of the Rings: The Fellowship of the Ring	The Shining	1	0	462,659716	70,422047	52,311822	13,141783	133,093744	40,664932	25,845716	20,612528	3	3	3	actors	 Who is in the led. For example if the lead is a woman.  The rest of the cast being from different ethnicities.  Male, vs female. 	
53298	('Group1=', 2, ', Group2=', 1, ', Group3=', 3, 'ComparisonGroup=', 1)	2022-03-31 13:49:13.442612	2022-03-31 14:05:03.440293	949,997681	False	2	36-45	male	2	Mid-ILS	Pulp Fiction, Fight Club, The Shawshank Redemption, The Empire Strikes Back, Star Wars, American Beauty, Requiem for a Dream	['seen', 'seen', 'seen', 'heard', 'heard', 'heard', 'heard']	3	4	4	2	4	5	more	0,0,0,0,0,0,0	Low-ILS	The Godfather: Part II, The Lord of the Rings: The Fellowship of the Ring, Se7en, Forrest Gump, The Fugitive, The Shining, The Matrix	['heard', 'seen', 'seen', 'seen', 'seen', 'heard', 'seen']	3	5	5	2	2	3	more	0,0,0,0,0,0,0	High-ILS	The Sixth Sense, Schindler’s List, The Silence of the Lambs, The Godfather, Fight Club, Fargo, The Green Mile	['seen', 'seen', 'seen', 'heard', 'heard', 'heard', 'heard']	3	2	2	4	4	4	more	0,0,0,0,0,0,0	The Lord of the Rings: The Fellowship of the Ring	The Shining	2	0	396,845651	207,291319	114,423984	75,182447	90,61843	38,052824	18,411612	9,045775	4	4	2	genre	I determined what genre the movie was from such as Action, Comedy, Drama, etc. Then I looked at the popularity of the movies.	
27361	('Group1=', 2, ', Group2=', 3, ', Group3=', 1, 'ComparisonGroup=', 3)	2022-03-31 15:41:53.934657	2022-03-31 15:45:17.794002	203,859345	False	2	36-45	male	4	Mid-ILS	Pulp Fiction, Fight Club, The Shawshank Redemption, The Empire Strikes Back, Star Wars, American Beauty, Requiem for a Dream	['seen', 'seen', 'heard', 'heard', 'heard', 'heard', 'heard']	2	4	4	4	4	4	more	0,0,0,0,0,0,0	High-ILS	The Sixth Sense, Schindler’s List, The Silence of the Lambs, The Godfather, Fight Club, Fargo, The Green Mile	['seen', 'seen', 'seen', 'seen', 'seen', 'heard', 'seen']	2	4	4	4	4	4	more	0,0,0,0,0,0,0	Low-ILS	The Godfather: Part II, The Lord of the Rings: The Fellowship of the Ring, Se7en, Forrest Gump, The Fugitive, The Shining, The Matrix	['seen', 'seen', 'heard', 'heard', 'heard', 'heard', 'heard']	2	4	4	4	4	4	more	0,0,0,0,0,0,0	The Matrix	The Godfather: Part II	2	0	51,650177	30,479561	22,610834	9,196428	51,797663	11,864883	15,660284	10,478631	4	4	2	genre	 I use the general genre to determine the differences in the movies	
22326	('Group1=', 2, ', Group2=', 1, ', Group3=', 3, 'ComparisonGroup=', 3)	2022-03-31 13:49:36.186676	2022-03-31 13:53:46.738543	250,551867	False	2	19-25	female	2	Mid-ILS	Pulp Fiction, Fight Club, The Shawshank Redemption, The Empire Strikes Back, Star Wars, American Beauty, Requiem for a Dream	['heard', 'heard', 'heard', 'seen', 'seen', 'heard', 'seen']	6	4	3	2	3	2	more	0,0,0,0,0,1,1	Low-ILS	The Godfather: Part II, The Lord of the Rings: The Fellowship of the Ring, Se7en, Forrest Gump, The Fugitive, The Shining, The Matrix	['heard', 'heard', 'heard', 'seen', 'heard', 'seen', 'heard']	6	3	3	3	4	3	more	0,0,0,0,0,0,0	High-ILS	The Sixth Sense, Schindler’s List, The Silence of the Lambs, The Godfather, Fight Club, Fargo, The Green Mile	['heard', 'heard', 'heard', 'seen', 'seen', 'heard', 'seen']	6	2	2	4	5	4	more	0,0,1,0,0,0,0	The Matrix	The Godfather: Part II	2	0	63,314928	34,239436	48,938188	6,907976	58,190802	24,057854	8,883866	5,887487	4	4	2	genre, actors, image	I determined if a list of movies was diverse primarily by looking at the genre but also by looking at the diversity of the cast.	
40648	('Group1=', 3, ', Group2=', 2, ', Group3=', 1, 'ComparisonGroup=', 3)	2022-03-31 13:59:32.215356	2022-03-31 14:04:12.485177	280,269821	False	2	46-55	male	5	High-ILS	The Sixth Sense, Schindler’s List, The Silence of the Lambs, The Godfather, Fight Club, Fargo, The Green Mile	['seen', 'seen', 'seen', 'seen', 'seen', 'heard', 'seen']	4	5	5	4	4	4	more	0,0,0,0,0,0,0	Mid-ILS	Pulp Fiction, Fight Club, The Shawshank Redemption, The Empire Strikes Back, Star Wars, American Beauty, Requiem for a Dream	['seen', 'seen', 'seen', 'seen', 'seen', 'seen', 'heard']	4	5	5	5	4	4	more	0,0,0,0,0,0,0	Low-ILS	The Godfather: Part II, The Lord of the Rings: The Fellowship of the Ring, Se7en, Forrest Gump, The Fugitive, The Shining, The Matrix	['seen', 'seen', 'seen', 'seen', 'seen', 'heard', 'seen']	4	5	5	5	4	4	more	0,0,0,0,0,0,0	The Matrix	The Godfather: Part II	1	0	64,774912	50,929432	55,895394	9,488951	61,400729	12,685581	11,259381	13,704356	5	5	5	genre	the genre of the movie determines diversity. There was no other determining factor that I considered.	
77430	('Group1=', 2, ', Group2=', 3, ', Group3=', 1, 'ComparisonGroup=', 3)	2022-03-31 14:42:08.874494	2022-03-31 14:47:20.226096	311,351602	False	2	26-35	male	3	Mid-ILS	Pulp Fiction, Fight Club, The Shawshank Redemption, The Empire Strikes Back, Star Wars, American Beauty, Requiem for a Dream	['seen', 'seen', 'seen', 'seen', 'seen', 'seen', 'seen']	4	4	4	2	5	5	more	0,0,0,0,0,0,0	High-ILS	The Sixth Sense, Schindler’s List, The Silence of the Lambs, The Godfather, Fight Club, Fargo, The Green Mile	['seen', 'seen', 'seen', 'seen', 'seen', 'seen', 'seen']	4	4	4	2	4	5	more	0,0,0,0,0,0,0	Low-ILS	The Godfather: Part II, The Lord of the Rings: The Fellowship of the Ring, Se7en, Forrest Gump, The Fugitive, The Shining, The Matrix	['seen', 'seen', 'seen', 'seen', 'seen', 'seen', 'seen']	4	4	4	2	4	5	more	0,0,0,0,0,0,0	The Matrix	The Godfather: Part II	1	0	37,018707	40,304142	40,436791	6,468106	55,409565	97,97608	18,022122	15,553377	5	5	1	genre	I consider a list of movies to be diverse if a variety of genres and time periods are represented.	no comments
87422	('Group1=', 3, ', Group2=', 2, ', Group3=', 1, 'ComparisonGroup=', 3)	2022-03-31 14:56:17.655040	2022-03-31 15:03:13.487124	415,832084	False	2	26-35	female	3	High-ILS	The Sixth Sense, Schindler’s List, The Silence of the Lambs, The Godfather, Fight Club, Fargo, The Green Mile	['heard', 'seen', 'heard', 'heard', 'heard', 'heard', 'seen']	3	4	4	2	3	3	more	0,0,0,0,0,0,0	Mid-ILS	Pulp Fiction, Fight Club, The Shawshank Redemption, The Empire Strikes Back, Star Wars, American Beauty, Requiem for a Dream	['heard', 'heard', 'heard', 'heard', 'heard', 'heard', 'heard']	3	4	4	2	3	3	more	0,0,0,0,0,0,0	Low-ILS	The Godfather: Part II, The Lord of the Rings: The Fellowship of the Ring, Se7en, Forrest Gump, The Fugitive, The Shining, The Matrix	['heard', 'seen', 'heard', 'heard', 'heard', 'heard', 'seen']	3	4	4	1	4	5	more	0,0,0,0,0,0,0	The Matrix	The Godfather: Part II	3	0	108,21107	79,625177	79,955494	6,583703	70,900357	44,193443	15,464835	10,799199	4	2	3	genre	I based the diversity judgment off of the genre I thought each movie would fall under.	
62858	('Group1=', 3, ', Group2=', 1, ', Group3=', 2, 'ComparisonGroup=', 3)	2022-03-31 13:39:22.836615	2022-03-31 13:47:25.819842	482,983227	False	2	26-35	male	5	High-ILS	The Sixth Sense, Schindler’s List, The Silence of the Lambs, The Godfather, Fight Club, Fargo, The Green Mile	['seen', 'seen', 'seen', 'seen', 'seen', 'seen', 'seen']	4	4	5	4	5	4	more	0,0,0,0,0,0,0	Low-ILS	The Godfather: Part II, The Lord of the Rings: The Fellowship of the Ring, Se7en, Forrest Gump, The Fugitive, The Shining, The Matrix	['seen', 'seen', 'seen', 'seen', 'seen', 'seen', 'seen']	4	4	5	4	5	4	more	0,0,0,0,0,0,0	Mid-ILS	Pulp Fiction, Fight Club, The Shawshank Redemption, The Empire Strikes Back, Star Wars, American Beauty, Requiem for a Dream	['seen', 'seen', 'seen', 'seen', 'seen', 'seen', 'seen']	4	4	5	4	5	4	more	0,0,0,0,0,0,0	The Matrix	The Godfather: Part II	1	0	84,529098	28,729589	25,49099	44,489761	153,371966	89,162035	19,619005	37,391048	4	5	4	actors	with the movie which the two movies looks similar. But the two movies The Matrix and The God Father Part II is not similar because the The Godfather, adapted from the 1969 novel by Mario Puzo.	This survey is very Interesting and easy to understand.
90025	('Group1=', 1, ', Group2=', 3, ', Group3=', 2, 'ComparisonGroup=', 3)	2022-03-31 15:16:43.091548	2022-03-31 15:27:23.979903	640,888355	False	2	46-55	male	4	Low-ILS	The Godfather: Part II, The Lord of the Rings: The Fellowship of the Ring, Se7en, Forrest Gump, The Fugitive, The Shining, The Matrix	['never', 'seen', 'seen', 'seen', 'heard', 'seen', 'seen']	7	4	4	2	4	4	more	0,0,0,0,0,0,2	High-ILS	The Sixth Sense, Schindler’s List, The Silence of the Lambs, The Godfather, Fight Club, Fargo, The Green Mile	['heard', 'heard', 'seen', 'heard', 'seen', 'heard', 'heard']	7	5	4	3	4	4	more	0,0,0,0,0,0,0	Mid-ILS	Pulp Fiction, Fight Club, The Shawshank Redemption, The Empire Strikes Back, Star Wars, American Beauty, Requiem for a Dream	['never', 'seen', 'seen', 'seen', 'heard', 'seen', 'seen']	7	4	4	2	4	4	more	0,0,0,0,0,0,0	The Matrix	The Godfather: Part II	1	0	136,887544	75,291226	45,689877	18,449162	207,939443	110,346998	25,20936	20,935907	4	4	2	genre, plot, actors, image, title, runtime, year	 Movies I consider to be diverse are those that do not fall into the same category or gene as the others.  For example, a sci-fi movie would be diverse in comparison to a musical or romance film. 	Thank you! 
38393	('Group1=', 2, ', Group2=', 3, ', Group3=', 1, 'ComparisonGroup=', 3)	2022-03-31 13:52:08.382192	2022-03-31 14:04:37.326330	748,944138	False	2	26-35	male	4	Mid-ILS	Pulp Fiction, Fight Club, The Shawshank Redemption, The Empire Strikes Back, Star Wars, American Beauty, Requiem for a Dream	['seen', 'seen', 'seen', 'heard', 'heard', 'seen', 'seen']	2	4	4	2	4	4	more	0,0,0,0,0,0,0	High-ILS	The Sixth Sense, Schindler’s List, The Silence of the Lambs, The Godfather, Fight Club, Fargo, The Green Mile	['seen', 'seen', 'seen', 'seen', 'seen', 'seen', 'seen']	2	4	4	2	4	4	more	0,0,0,0,0,0,0	Low-ILS	The Godfather: Part II, The Lord of the Rings: The Fellowship of the Ring, Se7en, Forrest Gump, The Fugitive, The Shining, The Matrix	['seen', 'seen', 'seen', 'heard', 'heard', 'seen', 'seen']	2	4	4	2	4	4	more	0,0,0,0,0,0,0	The Matrix	The Godfather: Part II	1	1	73,668717	44,249633	49,707982	24,5887	420,095358	63,835101	28,241044	44,36082	4	4	2	genre, year	My criteria for determining cinematic diversity is the genre and period in which it was produced, basically.	
97887	('Group1=', 2, ', Group2=', 3, ', Group3=', 1, 'ComparisonGroup=', 3)	2022-03-31 14:48:56.074925	2022-03-31 15:02:33.195774	817,120849	False	2	46-55	male	2	Mid-ILS	Pulp Fiction, Fight Club, The Shawshank Redemption, The Empire Strikes Back, Star Wars, American Beauty, Requiem for a Dream	['never', 'heard', 'never', 'never', 'seen', 'never', 'never']	4	4	5	4	3	4	more	0,0,0,0,0,0,0	High-ILS	The Sixth Sense, Schindler’s List, The Silence of the Lambs, The Godfather, Fight Club, Fargo, The Green Mile	['never', 'heard', 'heard', 'never', 'heard', 'never', 'heard']	4	4	5	4	3	4	exactly	0,0,0,0,0,0,0	Low-ILS	The Godfather: Part II, The Lord of the Rings: The Fellowship of the Ring, Se7en, Forrest Gump, The Fugitive, The Shining, The Matrix	['never', 'heard', 'never', 'never', 'seen', 'never', 'never']	4	4	5	3	4	5	more	0,0,0,0,0,0,0	The Matrix	The Godfather: Part II	3	0	145,05138	69,473432	30,389406	13,047921	363,356989	105,308599	11,746281	78,472415	4	5	4	actors	Filim will be judged on originality, plot, crativity,screenplay. And somtimes directors also importent	none
83267	('Group1=', 1, ', Group2=', 2, ', Group3=', 3, 'ComparisonGroup=', 3)	2022-03-31 13:40:51.601867	2022-03-31 13:56:35.777708	944,175841	False	2	36-45	female	4	Low-ILS	The Godfather: Part II, The Lord of the Rings: The Fellowship of the Ring, Se7en, Forrest Gump, The Fugitive, The Shining, The Matrix	['seen', 'never', 'heard', 'heard', 'never', 'never', 'heard']	5	4	4	2	3	4	more	1,0,1,1,0,0,2	Mid-ILS	Pulp Fiction, Fight Club, The Shawshank Redemption, The Empire Strikes Back, Star Wars, American Beauty, Requiem for a Dream	['never', 'heard', 'heard', 'never', 'seen', 'never', 'never']	5	4	4	2	3	4	more	0,0,0,0,0,0,0	High-ILS	The Sixth Sense, Schindler’s List, The Silence of the Lambs, The Godfather, Fight Club, Fargo, The Green Mile	['seen', 'never', 'heard', 'heard', 'never', 'never', 'heard']	5	4	5	1	2	4	more	0,0,0,0,0,0,0	The Matrix	The Godfather: Part II	2	2,2	304,266594	66,256944	59,744837	91,39668	311,457435	49,458844	21,2947	40,177947	4	4	2	image, genre, plot, title, year, runtime, actors	The movies are diverse because of it genres, story surroundings and environment. And they are different because of the time and year of the movie.	This is interesting to do.
3697	('Group1=', 3, ', Group2=', 2, ', Group3=', 1, 'ComparisonGroup=', 3)	2022-03-31 13:45:55.782557	2022-03-31 14:03:32.511341	1056,728784	False	2	26-35	female	3	High-ILS	The Sixth Sense, Schindler’s List, The Silence of the Lambs, The Godfather, Fight Club, Fargo, The Green Mile	['seen', 'heard', 'seen', 'heard', 'never', 'heard', 'seen']	6	4	3	2	4	3	more	0,0,0,0,0,0,0	Mid-ILS	Pulp Fiction, Fight Club, The Shawshank Redemption, The Empire Strikes Back, Star Wars, American Beauty, Requiem for a Dream	['heard', 'heard', 'heard', 'never', 'seen', 'never', 'never']	6	5	5	2	5	4	exactly	0,0,0,0,0,0,0	Low-ILS	The Godfather: Part II, The Lord of the Rings: The Fellowship of the Ring, Se7en, Forrest Gump, The Fugitive, The Shining, The Matrix	['seen', 'heard', 'seen', 'heard', 'never', 'heard', 'seen']	6	4	4	3	5	5	more	0,0,0,0,0,0,0	The Matrix	The Godfather: Part II	2	0	146,26876	156,073212	42,689308	13,608697	276,296598	69,685427	32,031836	319,945619	5	5	2	genre, plot	The plot of the movie, the genre, and the personalities of the characters create the diversity of a movie.	It would be helpful to add a horror movie, a comedy, romantic comedy, and film featuring minorities (besides the one showing Morgan Freeman) if the goal is to truly be diverse. There are plenty of Black, Asian, or Latin movies to chose from.
81155	('Group1=', 2, ', Group2=', 3, ', Group3=', 1, 'ComparisonGroup=', 3)	2022-03-31 15:51:28.480064	2022-03-31 16:17:41.115385	1572,635321	False	2	46-55	male	3	Mid-ILS	Pulp Fiction, Fight Club, The Shawshank Redemption, The Empire Strikes Back, Star Wars, American Beauty, Requiem for a Dream	['heard', 'heard', 'heard', 'heard', 'seen', 'never', 'heard']	4	3	3	2	4	4	exactly	0,0,0,0,0,0,0	High-ILS	The Sixth Sense, Schindler’s List, The Silence of the Lambs, The Godfather, Fight Club, Fargo, The Green Mile	['heard', 'never', 'heard', 'seen', 'heard', 'heard', 'seen']	4	3	3	2	4	5	exactly	0,0,0,0,0,0,0	Low-ILS	The Godfather: Part II, The Lord of the Rings: The Fellowship of the Ring, Se7en, Forrest Gump, The Fugitive, The Shining, The Matrix	['heard', 'heard', 'heard', 'heard', 'seen', 'never', 'heard']	4	3	4	2	5	5	exactly	0,0,0,0,0,0,0	The Matrix	The Godfather: Part II	4	0,1	196,352739	102,234295	93,144567	39,585689	532,364481	430,055498	47,666403	131,093676	4	3	3	title, actors, genre, image, plot, runtime, year	Movies are a part of entertainment and a relaxing method to be done.	
