recipe1_id,recipe2_id,lda_ingredients
16881,16881,1.0000000468538002
16881,56927,0.0
16881,213742,0.2833158550084885
16881,16066,0.9577663708737056
16881,86047,0.0
16881,34929,0.30769215813888634
16881,14554,0.014078102464217146
16881,45954,0.0
16881,8818,0.0
16881,11758,0.29709368570903816
16881,26317,0.0
16881,158727,0.04981967540793455
16881,9023,0.9548483659960911
16881,14939,0.02552902622320341
16881,23312,0.9548483521276399
16881,26692,0.0
16881,15184,0.29709368681046494
16881,14231,0.2970936923768244
16881,10687,0.0
16881,25037,0.0
16881,10813,0.0
16881,24059,0.954848345429829
16881,9471,0.8624478616072224
16881,21712,0.021947169103700856
16881,49552,0.0
16881,17319,0.0
16881,17066,0.0
16881,50644,0.0
16881,17652,0.0
16881,21014,0.018790743629797352
16881,67952,0.0
16881,6984,0.0
16881,6820,0.22744728121437308
16881,24332,0.2970936751801277
16881,46653,0.0
16881,18906,0.0
16881,54675,0.2970936823704006
16881,6698,0.0
16881,162760,0.0
16881,12720,0.0
16881,11853,0.2970936967758786
16881,73456,0.0
16881,58112,0.9577676616781258
16881,21672,0.01407904099909273
16881,20792,0.0
16881,25874,0.0
16881,214651,0.0
16881,149310,0.03049539252706548
16881,36925,0.29709368510773304
56927,16881,0.0
56927,56927,1.0000000322087514
56927,213742,0.30097903656498975
56927,16066,0.011239807871467515
56927,86047,0.0
56927,34929,0.011232893299223307
56927,14554,0.011248954426532747
56927,45954,1.0000000446509276
56927,8818,0.0
56927,11758,0.0
56927,26317,0.0
56927,158727,0.039791191505408934
56927,9023,0.0
56927,14939,0.998542482822663
56927,23312,0.0
56927,26692,0.0
56927,15184,0.0
56927,14231,0.0
56927,10687,0.0
56927,25037,1.000000015117426
56927,10813,0.9999999717093659
56927,24059,0.0
56927,9471,0.0
56927,21712,0.017534847054580416
56927,49552,0.9999999838307069
56927,17319,1.0000000016888475
56927,17066,0.8576203184012972
56927,50644,0.999999969563933
56927,17652,0.0
56927,21014,0.9714838562684265
56927,67952,0.0
56927,6984,0.0
56927,6820,0.0
56927,24332,0.0
56927,46653,1.0000000173694739
56927,18906,0.9999999809296475
56927,54675,0.0
56927,6698,0.854973852943041
56927,162760,0.7647368917232495
56927,12720,0.1968632517401195
56927,11853,0.0
56927,73456,0.0
56927,58112,0.011247195385879519
56927,21672,0.011239470940420847
56927,20792,0.0
56927,25874,1.000000016392258
56927,214651,0.0
56927,149310,0.024390384792811227
56927,36925,0.0
213742,16881,0.2832515714295502
213742,56927,0.3010200063090407
213742,213742,1.000000001643266
213742,16066,0.014105092813887832
213742,86047,0.0
213742,34929,0.9565779231683169
213742,14554,0.014109940096135403
213742,45954,0.3010200080897531
213742,8818,0.0
213742,11758,0.9536178175485013
213742,26317,0.0
213742,158727,0.04991826949663455
213742,9023,0.0
213742,14939,0.3200289140480534
213742,23312,0.0
213742,26692,0.0
213742,15184,0.9536177960867456
213742,14231,0.9536177847115441
213742,10687,0.0
213742,25037,0.30102000987847805
213742,10813,0.3010200141992332
213742,24059,0.0
213742,9471,0.0
213742,21712,0.02199943421719924
213742,49552,0.30102002028872893
213742,17319,0.30102000389230205
213742,17066,0.258127696053577
213742,50644,0.3010200101449844
213742,17652,0.0
213742,21014,0.30539079331292146
213742,67952,0.0
213742,6984,0.0
213742,6820,0.7301151784786467
213742,24332,0.9536178184618462
213742,46653,0.30102001506078224
213742,18906,0.3010199999049553
213742,54675,0.9536178572435559
213742,6698,0.2573596392695966
213742,162760,0.23020046593867988
213742,12720,0.05194255581530008
213742,11853,0.9536178129258829
213742,73456,0.0
213742,58112,0.014112646596982727
213742,21672,0.014100817127037622
213742,20792,0.0
213742,25874,0.3010200139860828
213742,214651,0.0
213742,149310,0.030574021243339865
213742,36925,0.953617845922999
16066,16881,0.9577730821359526
16066,56927,0.01123981693753207
16066,213742,0.014103594503581361
16066,16066,0.9999999999831041
16066,86047,0.011232859545715143
16066,34929,0.023226879970786412
16066,14554,0.023228865185168167
16066,45954,0.011239816331431968
16066,8818,0.011236347915547576
16066,11758,0.011242538087087162
16066,26317,0.011232859875362895
16066,158727,0.05363035899305065
16066,9023,0.9995580616008356
16066,14939,0.0329805443747448
16066,23312,0.9995580305491216
16066,26692,0.011236755948561656
16066,15184,0.011242537778032056
16066,14231,0.011242538428555554
16066,10687,0.011236756357721315
16066,25037,0.011239816920456572
16066,10813,0.01123981694118309
16066,24059,0.9995580618454237
16066,9471,0.9076593854262893
16066,21712,0.029922966466456837
16066,49552,0.011239817194114023
16066,17319,0.011239817062174392
16066,17066,0.01541915633482669
16066,50644,0.011239816765558594
16066,17652,0.015615049040445923
16066,21014,0.02986243727458564
16066,67952,0.011232860286735376
16066,6984,0.011236755774706089
16066,6820,0.015836070421193796
16066,24332,0.011242537669685677
16066,46653,0.011239816808495071
16066,18906,0.011239816872549031
16066,54675,0.011242538517606118
16066,6698,0.017759012015551304
16066,162760,0.015835589364014913
16066,12720,0.011506023523239215
16066,11853,0.011242537802826495
16066,73456,0.011232859811640268
16066,58112,1.000000035544245
16066,21672,0.023231022012085087
16066,20792,0.011236755664818805
16066,25874,0.011239816586041835
16066,214651,0.01123675550585299
16066,149310,0.03719885896486749
16066,36925,0.011242537894110815
86047,16881,0.0
86047,56927,0.0
86047,213742,0.0
86047,16066,0.011232857696581134
86047,86047,1.0000000000017575
86047,34929,0.011232327624414654
86047,14554,0.01124493356269171
86047,45954,0.0
86047,8818,0.0
86047,11758,0.0
86047,26317,0.9999999997702929
86047,158727,0.03978791761398342
86047,9023,0.0
86047,14939,0.020392099237378156
86047,23312,0.0
86047,26692,0.0
86047,15184,0.0
86047,14231,0.0
86047,10687,0.0
86047,25037,0.0
86047,10813,0.0
86047,24059,0.0
86047,9471,0.0
86047,21712,0.01753068343116195
86047,49552,0.0
86047,17319,0.0
86047,17066,0.0
86047,50644,0.0
86047,17652,0.5675450802809903
86047,21014,0.015919320477316288
86047,67952,1.0000000271627143
86047,6984,0.0
86047,6820,0.0
86047,24332,0.0
86047,46653,0.0
86047,18906,0.0
86047,54675,0.0
86047,6698,0.30833265311160296
86047,162760,0.0
86047,12720,0.0
86047,11853,0.0
86047,73456,1.0000000311758652
86047,58112,0.011245258002897175
86047,21672,0.011236151150560111
86047,20792,0.0
86047,25874,0.0
86047,214651,0.0
86047,149310,0.9979207551469498
86047,36925,0.0
34929,16881,0.30755097074150534
34929,56927,0.011232893886542385
34929,213742,0.956589280653177
34929,16066,0.023226734884641765
34929,86047,0.011232327379040383
34929,34929,1.000000000004229
34929,14554,0.023230429503660735
34929,45954,0.01123289419844888
34929,8818,0.011236012684458245
34929,11758,0.9995582601487484
34929,26317,0.011232326888732611
34929,158727,0.05361881662733908
34929,9023,0.011237095027070397
34929,14939,0.03297604613123607
34929,23312,0.01123709483673406
34929,26692,0.011231484425243916
34929,15184,0.9995582678267181
34929,14231,0.999558302218594
34929,10687,0.011231484478263472
34929,25037,0.011232894081407195
34929,10813,0.011232893816271669
34929,24059,0.011237095493300273
34929,9471,0.01496885189828344
34929,21712,0.029927637401360986
34929,49552,0.011232893873082525
34929,17319,0.011232893583381417
34929,17066,0.015410784859888968
34929,50644,0.011232893288877343
34929,17652,0.015610412061640563
34929,21014,0.02498002328810892
34929,67952,0.011232327594327724
34929,6984,0.011231485026348088
34929,6820,0.7724600168085546
34929,24332,0.9995582896584293
34929,46653,0.011232894283153754
34929,18906,0.011232893784025767
34929,54675,0.9995582600181054
34929,6698,0.01775248219745588
34929,162760,0.015827321778866442
34929,12720,0.013203995814771365
34929,11853,0.9995582429305219
34929,73456,0.011232326776810388
34929,58112,0.02323369078775947
34929,21672,0.023217756151834707
34929,20792,0.011231484813206937
34929,25874,0.011232894244674323
34929,214651,0.011231484860877486
34929,149310,0.03720092161211928
34929,36925,0.9995582633877047
14554,16881,0.014077744471039093
14554,56927,0.011247819145805426
14554,213742,0.01410938544060381
14554,16066,0.02322889439604356
14554,86047,0.011244923789276526
14554,34929,0.023229683927130453
14554,14554,1.0000000000060698
14554,45954,0.011247818728739038
14554,8818,0.9995576366417259
14554,11758,0.01124606545946244
14554,26317,0.011244924237070223
14554,158727,0.05361545222936437
14554,9023,0.011244714994473196
14554,14939,0.03298328978572241
14554,23312,0.011244715026176523
14554,26692,0.011239006858651276
14554,15184,0.01124606579646932
14554,14231,0.011246065871413755
14554,10687,0.01123900687742824
14554,25037,0.011247819431218305
14554,10813,0.011247819412146089
14554,24059,0.011244714675762026
14554,9471,0.01497890019892571
14554,21712,0.029921654152976266
14554,49552,0.01124781935019714
14554,17319,0.011247818460787694
14554,17066,0.015427542796960805
14554,50644,0.011247819093154117
14554,17652,0.01563539888270909
14554,21014,0.030137410473711698
14554,67952,0.011244923750790755
14554,6984,0.011239007051991145
14554,6820,0.015840192628339703
14554,24332,0.011246066183217517
14554,46653,0.011247819034768475
14554,18906,0.011247819127139866
14554,54675,0.011246065952205215
14554,6698,0.017770858292630275
14554,162760,0.015843266910466242
14554,12720,0.9829929443286033
14554,11853,0.011246065969034652
14554,73456,0.011244923507059964
14554,58112,0.023251814094206173
14554,21672,0.02322127087421813
14554,20792,0.011239007093174448
14554,25874,0.011247818644961462
14554,214651,0.011239006858232153
14554,149310,0.037212556836963985
14554,36925,0.011246065836447394
45954,16881,0.0
45954,56927,0.9999999846599735
45954,213742,0.30094743574003807
45954,16066,0.011239808580310012
45954,86047,0.0
45954,34929,0.011232892514487775
45954,14554,0.011250549464086388
45954,45954,1.0000000000000089
45954,8818,0.0
45954,11758,0.0
45954,26317,0.0
45954,158727,0.039791205532601556
45954,9023,0.0
45954,14939,0.9985424364066909
45954,23312,0.0
45954,26692,0.0
45954,15184,0.0
45954,14231,0.0
45954,10687,0.0
45954,25037,1.0000000120546428
45954,10813,0.9999999985638065
45954,24059,0.0
45954,9471,0.0
45954,21712,0.017534752586760825
45954,49552,0.9999999850850838
45954,17319,1.0000000138267853
45954,17066,0.8575760441219518
45954,50644,1.0000000058570577
45954,17652,0.0
45954,21014,0.9440832425202399
45954,67952,0.0
45954,6984,0.0
45954,6820,0.0
45954,24332,0.0
45954,46653,1.0000000309248844
45954,18906,1.0000000078682643
45954,54675,0.0
45954,6698,0.8550522217097825
45954,162760,0.764684027512699
45954,12720,0.20109815425424055
45954,11853,0.0
45954,73456,0.0
45954,58112,0.011247198528485795
45954,21672,0.011239474618237724
45954,20792,0.0
45954,25874,1.000000033167766
45954,214651,0.0
45954,149310,0.024387539988087608
45954,36925,0.0
8818,16881,0.0
8818,56927,0.0
8818,213742,0.0
8818,16066,0.011236352599565234
8818,86047,0.0
8818,34929,0.011236016098689745
8818,14554,0.9995576509302578
8818,45954,0.0
8818,8818,1.000000000000002
8818,11758,0.0
8818,26317,0.0
8818,158727,0.03977984453250192
8818,9023,0.0
8818,14939,0.020384978432944328
8818,23312,0.0
8818,26692,0.0
8818,15184,0.0
8818,14231,0.0
8818,10687,0.0
8818,25037,0.0
8818,10813,0.0
8818,24059,0.0
8818,9471,0.0
8818,21712,0.017527102149558
8818,49552,0.0
8818,17319,0.0
8818,17066,0.0
8818,50644,0.0
8818,17652,0.0
8818,21014,0.015497763599510347
8818,67952,0.0
8818,6984,0.0
8818,6820,0.0
8818,24332,0.0
8818,46653,0.0
8818,18906,0.0
8818,54675,0.0
8818,6698,0.0
8818,162760,0.0
8818,12720,0.9999999915260139
8818,11853,0.0
8818,73456,0.0
8818,58112,0.011258018196816483
8818,21672,0.011234256416575418
8818,20792,0.0
8818,25874,0.0
8818,214651,0.0
8818,149310,0.024359027847739637
8818,36925,0.0
11758,16881,0.2970430202816335
11758,56927,0.0
11758,213742,0.9536553165695195
11758,16066,0.011242664506872429
11758,86047,0.0
11758,34929,0.9995582600853394
11758,14554,0.011246495339504985
11758,45954,0.0
11758,8818,0.0
11758,11758,1.0000000000000002
11758,26317,0.0
11758,158727,0.03978567784057679
11758,9023,0.0
11758,14939,0.02039350998157547
11758,23312,0.0
11758,26692,0.0
11758,15184,1.0000000151267796
11758,14231,1.0000000384217975
11758,10687,0.0
11758,25037,0.0
11758,10813,0.0
11758,24059,0.0
11758,9471,0.0
11758,21712,0.017534395151429884
11758,49552,0.0
11758,17319,0.0
11758,17066,0.0
11758,50644,0.0
11758,17652,0.0
11758,21014,0.015246920331099336
11758,67952,0.0
11758,6984,0.0
11758,6820,0.7656238691817632
11758,24332,1.0000000032581595
11758,46653,0.0
11758,18906,0.0
11758,54675,1.0000000442210184
11758,6698,0.0
11758,162760,0.0
11758,12720,0.0
11758,11853,1.0000000329160854
11758,73456,0.0
11758,58112,0.011248773953115557
11758,21672,0.011238787732983544
11758,20792,0.0
11758,25874,0.0
11758,214651,0.0
11758,149310,0.024360827879872586
11758,36925,1.0000000514160077
26317,16881,0.0
26317,56927,0.0
26317,213742,0.0
26317,16066,0.011232859230062741
26317,86047,0.9999999674643393
26317,34929,0.011232326565306356
26317,14554,0.01124496020502467
26317,45954,0.0
26317,8818,0.0
26317,11758,0.0
26317,26317,1.0000000000000722
26317,158727,0.039787913380516224
26317,9023,0.0
26317,14939,0.020392079337784152
26317,23312,0.0
26317,26692,0.0
26317,15184,0.0
26317,14231,0.0
26317,10687,0.0
26317,25037,0.0
26317,10813,0.0
26317,24059,0.0
26317,9471,0.0
26317,21712,0.01753068818488862
26317,49552,0.0
26317,17319,0.0
26317,17066,0.0
26317,50644,0.0
26317,17652,0.5640311011570956
26317,21014,0.01432508029633772
26317,67952,0.9999999816641089
26317,6984,0.0
26317,6820,0.0
26317,24332,0.0
26317,46653,0.0
26317,18906,0.0
26317,54675,0.0
26317,6698,0.3085127535917712
26317,162760,0.0
26317,12720,0.0
26317,11853,0.0
26317,73456,0.999999978646461
26317,58112,0.011245256245075268
26317,21672,0.01123613550896088
26317,20792,0.0
26317,25874,0.0
26317,214651,0.0
26317,149310,0.9979208984939032
26317,36925,0.0
158727,16881,0.04981509140428478
158727,56927,0.03979121717991282
158727,213742,0.049916811809841984
158727,16066,0.053630502429713796
158727,86047,0.03978792923171012
158727,34929,0.05361883157689709
158727,14554,0.053615429781752315
158727,45954,0.03979121512287683
158727,8818,0.03977985025778519
158727,11758,0.039785678347846354
158727,26317,0.0397879291443104
158727,158727,0.9999999517086262
158727,9023,0.039796689468802875
158727,14939,0.06492668127431069
158727,23312,0.039796689915730564
158727,26692,0.039779843501043084
158727,15184,0.03978567794033959
158727,14231,0.03978567815411953
158727,10687,0.03977984370684087
158727,25037,0.03979121712397095
158727,10813,0.039791215663447406
158727,24059,0.03979668921925232
158727,9471,0.053014671174314014
158727,21712,0.9982564739681618
158727,49552,0.0397912153865281
158727,17319,0.03979121612930742
158727,17066,0.054586486496109775
158727,50644,0.03979121557349934
158727,17652,0.055292652126915025
158727,21014,0.0681339582980752
158727,67952,0.039787929476735324
158727,6984,0.03977984566542023
158727,6820,0.056051015775219495
158727,24332,0.039785677050440164
158727,46653,0.03979121770409233
158727,18906,0.039791215477585844
158727,54675,0.03978567867077389
158727,6698,0.06287555085235413
158727,162760,0.05606195418018726
158727,12720,0.0465110419295775
158727,11853,0.03978567814442149
158727,73456,0.03978792868125933
158727,58112,0.0536363849640201
158727,21672,0.053614409499701164
158727,20792,0.03977984561532917
158727,25874,0.039791217736495486
158727,214651,0.039779844730322325
158727,149310,0.06972866583166808
158727,36925,0.039785676713879836
9023,16881,0.9548879831076706
9023,56927,0.0
9023,213742,0.0
9023,16066,0.9995580601367338
9023,86047,0.0
9023,34929,0.011237097132135434
9023,14554,0.011244716940172839
9023,45954,0.0
9023,8818,0.0
9023,11758,0.0
9023,26317,0.0
9023,158727,0.039796611794005524
9023,9023,1.0000000000000193
9023,14939,0.020390947606305606
9023,23312,1.0000000328696939
9023,26692,0.0
9023,15184,0.0
9023,14231,0.0
9023,10687,0.0
9023,25037,0.0
9023,10813,0.0
9023,24059,0.9999999948804599
9023,9471,0.9032276545387167
9023,21712,0.017529284683447097
9023,49552,0.0
9023,17319,0.0
9023,17066,0.0
9023,50644,0.0
9023,17652,0.0
9023,21014,0.015344868274370753
9023,67952,0.0
9023,6984,0.0
9023,6820,0.0
9023,24332,0.0
9023,46653,0.0
9023,18906,0.0
9023,54675,0.0
9023,6698,0.0
9023,162760,0.0
9023,12720,0.15951895377456418
9023,11853,0.0
9023,73456,0.0
9023,58112,0.9995574211036631
9023,21672,0.011246832154734092
9023,20792,0.0
9023,25874,0.0
9023,214651,0.0
9023,149310,0.024357717916846922
9023,36925,0.0
14939,16881,0.02552906425225689
14939,56927,0.9985424574385403
14939,213742,0.32002412194445923
14939,16066,0.0329806372588362
14939,86047,0.02039215121171241
14939,34929,0.032976043403050145
14939,14554,0.03298322211374785
14939,45954,0.9985424519161844
14939,8818,0.020385027229943238
14939,11758,0.02039354777423376
14939,26317,0.020392151832122632
14939,158727,0.06493018788244284
14939,9023,0.02039096988074452
14939,14939,1.0000000388059238
14939,23312,0.02039096841880008
14939,26692,0.02040955980373294
14939,15184,0.02039354858658324
14939,14231,0.020393547686396597
14939,10687,0.02040955977693496
14939,25037,0.9985424829216081
14939,10813,0.9985424658039099
14939,24059,0.020390969870714377
14939,9471,0.027175191006503216
14939,21712,0.040074833757224405
14939,49552,0.9985424969752031
14939,17319,0.998542461573827
14939,17066,0.8668106250977465
14939,50644,0.9985424738965881
14939,17652,0.028355679035386577
14939,21014,0.959023532292334
14939,67952,0.020392151915350144
14939,6984,0.020409560032010207
14939,6820,0.028743056394251724
14939,24332,0.02039354799675294
14939,46653,0.9985424618429425
14939,18906,0.998542453742984
14939,54675,0.020393547868330877
14939,6698,0.8685603976206588
14939,162760,0.7767017584420615
14939,12720,0.21665259541034357
14939,11853,0.020393548297645052
14939,73456,0.02039215028102952
14939,58112,0.03298897375547032
14939,21672,0.03299883462446697
14939,20792,0.020409559576140462
14939,25874,0.998542475915501
14939,214651,0.020409560908297708
14939,149310,0.047683579323957705
14939,36925,0.020393548398206826
23312,16881,0.954899769395095
23312,56927,0.0
23312,213742,0.0
23312,16066,0.9995580690540438
23312,86047,0.0
23312,34929,0.011237083782585734
23312,14554,0.011244706800070526
23312,45954,0.0
23312,8818,0.0
23312,11758,0.0
23312,26317,0.0
23312,158727,0.039796511564677915
23312,9023,1.0000000001319476
23312,14939,0.020390903799380487
23312,23312,0.9999999672482134
23312,26692,0.0
23312,15184,0.0
23312,14231,0.0
23312,10687,0.0
23312,25037,0.0
23312,10813,0.0
23312,24059,1.0000000155258137
23312,9471,0.9032635012827862
23312,21712,0.01752928325535693
23312,49552,0.0
23312,17319,0.0
23312,17066,0.0
23312,50644,0.0
23312,17652,0.0
23312,21014,0.015420262209484337
23312,67952,0.0
23312,6984,0.0
23312,6820,0.0
23312,24332,0.0
23312,46653,0.0
23312,18906,0.0
23312,54675,0.0
23312,6698,0.0
23312,162760,0.0
23312,12720,0.0
23312,11853,0.0
23312,73456,0.0
23312,58112,0.9995574329427239
23312,21672,0.011249325797512807
23312,20792,0.0
23312,25874,0.0
23312,214651,0.0
23312,149310,0.0243578437968635
23312,36925,0.0
26692,16881,0.0
26692,56927,0.0
26692,213742,0.0
26692,16066,0.01123675232689036
26692,86047,0.0
26692,34929,0.01123148338480289
26692,14554,0.011239014172299767
26692,45954,0.0
26692,8818,0.0
26692,11758,0.0
26692,26317,0.0
26692,158727,0.03977983234260005
26692,9023,0.0
26692,14939,0.02040944244493805
26692,23312,0.0
26692,26692,1.0
26692,15184,0.0
26692,14231,0.0
26692,10687,0.9999999720549942
26692,25037,0.0
26692,10813,0.0
26692,24059,0.0
26692,9471,0.42911116210896944
26692,21712,0.01753439566973629
26692,49552,0.0
26692,17319,0.0
26692,17066,0.5144177654498285
26692,50644,0.0
26692,17652,0.8257222438022654
26692,21014,0.38957810946137733
26692,67952,0.0
26692,6984,0.9999999614012426
26692,6820,0.6432123488412763
26692,24332,0.0
26692,46653,0.0
26692,18906,0.0
26692,54675,0.0
26692,6698,0.4169409580906499
26692,162760,0.6443548497352272
26692,12720,0.0
26692,11853,0.0
26692,73456,0.0
26692,58112,0.01123924168515886
26692,21672,0.9995579766939461
26692,20792,0.999999961347909
26692,25874,0.0
